 VARIABLES = "CFLXMAX","I","J","K",                         "CFLYMAX","I","J","K",                         "CFLZMAX","I","J","K"
 0.268484E+02   0.314413E-02    123      1    250   0.000000E+00    128      1    250   0.456626E-01     91      1    100
 0.283036E+02   0.331971E-02    125      1    250   0.000000E+00    128      1    250   0.482127E-01     93      1    100
 0.297588E+02   0.349320E-02    126      1    250   0.000000E+00    128      1    250   0.507323E-01     94      1    100
 0.312140E+02   0.366255E-02    127      1    250   0.000000E+00    128      1    250   0.531919E-01     95      1    100
 0.330330E+02   0.485316E-02      1      1    250   0.000000E+00    128      1    250   0.704833E-01     97      1    100
 0.348519E+02   0.513402E-02     67      1    250   0.000000E+00    128      1    250   0.745624E-01     99      1    100
 0.366709E+02   0.540663E-02     69      1    250   0.000000E+00    128      1    250   0.785217E-01    101      1    100
 0.384899E+02   0.567266E-02     71      1    250   0.000000E+00    128      1    250   0.823854E-01     39      1    100
 0.407637E+02   0.752816E-02     73      1    250   0.000000E+00    128      1    250   0.109333E+00     41      1    100
 0.430374E+02   0.798043E-02     75      1    250   0.000000E+00    128      1    250   0.115902E+00     43      1    100
 0.453111E+02   0.841376E-02     77      1    250   0.000000E+00    128      1    250   0.122195E+00     45      1    100
 0.475849E+02   0.883081E-02     79      1    250   0.000000E+00    128      1    250   0.128252E+00     47      1    100
 0.498586E+02   0.924460E-02     82      1    250   0.000000E+00    128      1    250   0.134262E+00     50      1    100
 0.521323E+02   0.965703E-02     84      1    250   0.000000E+00    128      1    250   0.140251E+00     52      1    100
 0.544061E+02   0.100681E-01     86      1    250   0.000000E+00    128      1    250   0.146221E+00     54      1    100
 0.566798E+02   0.104786E-01     89      1    250   0.000000E+00    128      1    250   0.152182E+00     57      1    100
 0.589535E+02   0.108933E-01     91      1    250   0.000000E+00    128      1    250   0.158206E+00     59      1    100
 0.612273E+02   0.113063E-01     93      1    250   0.000000E+00    128      1    250   0.164203E+00     61      1    100
 0.635010E+02   0.117173E-01     95      1    250   0.000000E+00    128      1    250   0.170172E+00     63      1    100
 0.657748E+02   0.121297E-01     98      1     13   0.000000E+00    128      1    250   0.176152E+00     66      1    100
 0.680485E+02   0.125445E-01    100      1     13   0.000000E+00    128      1    250   0.182171E+00     68      1    100
 0.703222E+02   0.129572E-01    102      1     13   0.000000E+00    128      1    250   0.188160E+00     70      1    100
 0.725960E+02   0.133677E-01    104      1     13   0.000000E+00    128      1    250   0.194117E+00     72      1    100
 0.748697E+02   0.137810E-01    107      1     13   0.000000E+00    128      1    250   0.200109E+00     75      1    100
 0.771434E+02   0.141954E-01     45      1     13   0.000000E+00    128      1    250   0.206124E+00     77      1    100
 0.794172E+02   0.146075E-01     47      1     13   0.000000E+00    128      1    250   0.212105E+00     79      1    100
 0.816909E+02   0.150170E-01     49      1     13   0.000000E+00    128      1    250   0.218050E+00     81      1    100
 0.839647E+02   0.154311E-01     52      1     12   0.000000E+00    128      1    250   0.224055E+00     84      1    100
 0.862384E+02   0.158450E-01     54      1     12   0.000000E+00    128      1    250   0.230066E+00     86      1    100
 0.885121E+02   0.162564E-01     56      1     12   0.000000E+00    128      1    250   0.236039E+00     88      1    100
 0.907859E+02   0.166651E-01     58      1     12   0.000000E+00    128      1    250   0.241974E+00     90      1    100
 0.930596E+02   0.170796E-01     61      1     12   0.000000E+00    128      1    250   0.247990E+00     93      1    100
 0.953333E+02   0.174931E-01     63      1     12   0.000000E+00    128      1    250   0.253997E+00     95      1    100
 0.976071E+02   0.179038E-01     65      1     12   0.000000E+00    128      1    250   0.259964E+00     97      1    100
 0.998808E+02   0.183115E-01     67      1     12   0.000000E+00    128      1    250   0.265888E+00     99      1    100
 0.102155E+03   0.187264E-01     70      1     12   0.000000E+00    128      1    250   0.271913E+00    102      1    100
 0.104428E+03   0.191394E-01     72      1     12   0.000000E+00    128      1    250   0.277917E+00    104      1    100
 0.106702E+03   0.195495E-01     74      1     12   0.000000E+00    128      1    250   0.283877E+00    106      1    100
 0.108976E+03   0.199563E-01     76      1     12   0.000000E+00    128      1    250   0.289791E+00    108      1    100
 0.111249E+03   0.203715E-01     79      1     12   0.000000E+00    128      1    250   0.295826E+00    111      1    100
 0.113523E+03   0.207843E-01     81      1     12   0.000000E+00    128      1    250   0.301826E+00    113      1    100
 0.115797E+03   0.211937E-01     83      1     12   0.000000E+00    128      1    250   0.307780E+00    115      1    100
 0.118071E+03   0.215997E-01     85      1     12   0.000000E+00    128      1    250   0.313684E+00    117      1    100
 0.120344E+03   0.220153E-01     88      1     12   0.000000E+00    128      1    250   0.319727E+00    120      1    100
 0.122618E+03   0.224278E-01     26      1     12   0.000000E+00    128      1    250   0.325725E+00    122      1    100
 0.124892E+03   0.228368E-01     28      1     12   0.000000E+00    128      1    250   0.331673E+00    124      1    100
 0.127166E+03   0.232423E-01     31      1     12   0.000000E+00    128      1    250   0.337569E+00    127      1    100
 0.129439E+03   0.236584E-01     33      1    250   0.000000E+00    128      1    250   0.343616E+00      1      1    100
 0.131713E+03   0.240711E-01     35      1    250   0.000000E+00    128      1    250   0.349612E+00      3      1    100
 0.133987E+03   0.244801E-01     37      1    250   0.000000E+00    128      1    250   0.355554E+00      5      1    100
 0.136261E+03   0.248856E-01     40      1    250   0.000000E+00    128      1    250   0.361446E+00      8      1    100
 0.138534E+03   0.253019E-01     42      1    250   0.000000E+00    128      1    250   0.367495E+00     10      1    100
 0.140808E+03   0.257145E-01     44      1    250   0.000000E+00    128      1    250   0.373489E+00     12      1    100
 0.143082E+03   0.261232E-01     46      1    250   0.000000E+00    128      1    250   0.379425E+00     14      1    100
 0.145356E+03   0.265283E-01    113      1    250   0.000000E+00    128      1    250   0.385311E+00     17      1    100
 0.147629E+03   0.269448E-01    115      1    250   0.000000E+00    128      1    250   0.391362E+00     19      1    100
 0.149903E+03   0.273573E-01     53      1    250   0.000000E+00    128      1    250   0.397354E+00     21      1    100
 0.152177E+03   0.277657E-01     55      1    250   0.000000E+00    128      1    250   0.403285E+00     23      1    100
 0.154450E+03   0.281704E-01    122      1    250   0.000000E+00    128      1    250   0.409165E+00     26      1    100
 0.156724E+03   0.285871E-01     60      1    250   0.000000E+00    128      1    250   0.415217E+00     28      1    100
 0.158998E+03   0.289996E-01     62      1    250   0.000000E+00    128      1    250   0.421208E+00     30      1    100
 0.161272E+03   0.294076E-01     64      1    250   0.000000E+00    128      1    250   0.427135E+00     32      1    100
 0.163545E+03   0.298119E-01     67      1    250   0.000000E+00    128      1    250   0.433006E+00     35      1    100
 0.165819E+03   0.302288E-01     69      1    250   0.000000E+00    128      1    250   0.439061E+00     37      1    100
 0.168093E+03   0.306413E-01     71      1    250   0.000000E+00    128      1    250   0.445050E+00     39      1    100
 0.170367E+03   0.310491E-01     73      1    250   0.000000E+00    128      1    250   0.450972E+00     41      1    100
 0.172640E+03   0.314528E-01     76      1    250   0.000000E+00    128      1    250   0.456835E+00     44      1    100
 0.174914E+03   0.318699E-01     78      1    250   0.000000E+00    128      1    250   0.462892E+00    110      1    100
 0.177188E+03   0.322824E-01     80      1    250   0.000000E+00    128      1    250   0.468881E+00    112      1    100
 0.179462E+03   0.326900E-01     82      1    250   0.000000E+00    128      1    250   0.474798E+00    114      1    100
 0.181735E+03   0.330930E-01     85      1    250   0.000000E+00    128      1    250   0.480651E+00    117      1    100
 0.184009E+03   0.335104E-01     87      1    250   0.000000E+00    128      1    250   0.486711E+00    119      1    100
 0.186283E+03   0.339229E-01     89      1    250   0.000000E+00    128      1    250   0.492699E+00    121      1    100
 0.188557E+03   0.343302E-01     91      1    250   0.000000E+00    128      1    250   0.498613E+00    123      1    100
 0.190830E+03   0.347325E-01     94      1    250   0.000000E+00    128      1    250   0.504454E+00    126      1    100
 0.193104E+03   0.351502E-01     96      1    250   0.000000E+00    128      1    250   0.510518E+00    128      1    100
 0.195378E+03   0.355627E-01     98      1    250   0.000000E+00    128      1    250   0.516506E+00      2      1    100
 0.197651E+03   0.359698E-01    100      1    250   0.000000E+00    128      1    250   0.522417E+00      4      1    100
 0.199925E+03   0.363714E-01    102      1    250   0.000000E+00    128      1    250   0.528247E+00      6      1    100
 0.202199E+03   0.367892E-01    105      1    250   0.000000E+00    128      1    250   0.534313E+00     73      1    100
 0.204473E+03   0.372016E-01    107      1    250   0.000000E+00    128      1    250   0.540302E+00     75      1    100
 0.206746E+03   0.376085E-01    109      1    250   0.000000E+00    128      1    250   0.546210E+00     77      1    100
 0.209020E+03   0.380096E-01    111      1    250   0.000000E+00    128      1    250   0.552034E+00     79      1    100
 0.211294E+03   0.384272E-01    114      1    250   0.000000E+00    128      1    250   0.558098E+00     82      1    100
 0.213568E+03   0.388397E-01    116      1    250   0.000000E+00    128      1    250   0.564088E+00     84      1    100
 0.215841E+03   0.392464E-01    118      1    250   0.000000E+00    128      1    250   0.569993E+00     86      1    100
 0.218115E+03   0.396470E-01    120      1    250   0.000000E+00    128      1    250   0.575810E+00     88      1    100
 0.220389E+03   0.400643E-01    123      1    250   0.000000E+00    128      1    250   0.581872E+00     91      1    100
 0.222663E+03   0.404768E-01    125      1    250   0.000000E+00    128      1    250   0.587862E+00     93      1    100
 0.224936E+03   0.408833E-01    127      1    250   0.000000E+00    128      1    250   0.593765E+00     95      1    100
 0.227210E+03   0.412835E-01      1      1    250   0.000000E+00    128      1    250   0.599577E+00     97      1    100
 0.229484E+03   0.417003E-01      4      1    250   0.000000E+00    128      1    250   0.605634E+00    100      1    100
 0.231758E+03   0.421129E-01      6      1    250   0.000000E+00    128      1    250   0.611626E+00    102      1    100
 0.234031E+03   0.425191E-01      8      1    250   0.000000E+00    128      1    250   0.617527E+00    104      1    100
 0.236305E+03   0.429189E-01     10      1    250   0.000000E+00    128      1    250   0.623334E+00    106      1    100
 0.238579E+03   0.433353E-01     13      1    250   0.000000E+00    128      1    250   0.629385E+00    109      1    100
 0.240852E+03   0.437479E-01     15      1    250   0.000000E+00    128      1    250   0.635379E+00    111      1    100
 0.243126E+03   0.441540E-01     17      1    250   0.000000E+00    128      1    250   0.641278E+00    113      1    100
 0.245400E+03   0.445533E-01     19      1    250   0.000000E+00    128      1    250   0.647079E+00    115      1    100
 0.247674E+03   0.449692E-01     22      1    250   0.000000E+00    128      1    250   0.653124E+00    118      1    100
 0.249947E+03   0.453819E-01     24      1    250   0.000000E+00    128      1    250   0.659120E+00    120      1    100
 0.252221E+03   0.457878E-01     26      1    250   0.000000E+00    128      1    250   0.665017E+00    122      1    100
 0.254495E+03   0.461868E-01     28      1    250   0.000000E+00    128      1    250   0.670814E+00    124      1    100
 0.256769E+03   0.466022E-01     31      1    250   0.000000E+00    128      1    250   0.676851E+00    127      1    100
 0.259042E+03   0.470150E-01     33      1    250   0.000000E+00    128      1    250   0.682849E+00      1      1    100
 0.261316E+03   0.474208E-01     35      1    250   0.000000E+00    128      1    250   0.688745E+00      3      1    100
 0.263590E+03   0.478195E-01     37      1    250   0.000000E+00    128      1    250   0.694537E+00      5      1    100
 0.265864E+03   0.482343E-01    104      1    250   0.000000E+00    128      1    250   0.700566E+00      8      1    100
 0.267683E+03   0.389298E-01     41      1    250   0.000000E+00    128      1    250   0.565425E+00      9      1    100
 0.269502E+03   0.393362E-01    107      1    250   0.000000E+00    128      1    250   0.571330E+00     11      1    100
 0.271321E+03   0.396732E-01    109      1    250   0.000000E+00    128      1    250   0.576227E+00     13      1    100
 0.273140E+03   0.399552E-01    111      1    250   0.000000E+00    128      1    250   0.580324E+00     15      1    100
 0.274959E+03   0.402127E-01    113      1    250   0.000000E+00    128      1    250   0.584065E+00     17      1    100
 0.276778E+03   0.404667E-01    114      1    250   0.000000E+00    128      1    250   0.587754E+00     18      1    100
 0.278597E+03   0.407337E-01    116      1    250   0.000000E+00    128      1    250   0.591634E+00     20      1    100
 0.280416E+03   0.409985E-01    118      1    250   0.000000E+00    128      1    250   0.595481E+00     22      1    100
 0.282234E+03   0.412601E-01    120      1    250   0.000000E+00    128      1    250   0.599281E+00     24      1    100
 0.284053E+03   0.415178E-01    122      1    250   0.000000E+00    128      1    250   0.603024E+00     26      1    100
 0.285872E+03   0.417764E-01    123      1    250   0.000000E+00    128      1    250   0.606779E+00     27      1    100
 0.287691E+03   0.420460E-01    125      1    250   0.000000E+00    128      1    250   0.610696E+00     29      1    100
 0.289510E+03   0.423116E-01    127      1    250   0.000000E+00    128      1    250   0.614554E+00     31      1    100
 0.291329E+03   0.425730E-01      1      1    250   0.000000E+00    128      1    250   0.618351E+00     33      1    100
 0.293148E+03   0.428302E-01      3      1    250   0.000000E+00    128      1    250   0.622086E+00     35      1    100
 0.294967E+03   0.430893E-01      4      1    250   0.000000E+00    128      1    250   0.625848E+00     36      1    100
 0.296786E+03   0.433590E-01      6      1    250   0.000000E+00    128      1    250   0.629764E+00     38      1    100
 0.298605E+03   0.436244E-01      8      1    250   0.000000E+00    128      1    250   0.633619E+00     40      1    100
 0.300424E+03   0.438856E-01     10      1    250   0.000000E+00    128      1    250   0.637412E+00     42      1    100
 0.302243E+03   0.441424E-01     12      1    250   0.000000E+00    128      1    250   0.641141E+00     44      1    100
 0.304062E+03   0.444022E-01     13      1    250   0.000000E+00    128      1    250   0.644912E+00     45      1    100
 0.305881E+03   0.446718E-01     15      1    250   0.000000E+00    128      1    250   0.648827E+00     47      1    100
 0.307700E+03   0.449371E-01     81      1    250   0.000000E+00    128      1    250   0.652679E+00     49      1    100
 0.309519E+03   0.451980E-01     83      1    250   0.000000E+00    128      1    250   0.656467E+00     51      1    100
 0.311338E+03   0.454544E-01     85      1    250   0.000000E+00    128      1    250   0.660190E+00     53      1    100
 0.313157E+03   0.457150E-01     86      1    250   0.000000E+00    128      1    250   0.663971E+00     54      1    100
 0.314976E+03   0.459846E-01     88      1    250   0.000000E+00    128      1    250   0.667885E+00     56      1    100
 0.316795E+03   0.462497E-01     90      1    250   0.000000E+00    128      1    250   0.671734E+00     58      1    100
 0.318614E+03   0.465103E-01     92      1    250   0.000000E+00    128      1    250   0.675517E+00     60      1    100
 0.320433E+03   0.467663E-01     94      1    250   0.000000E+00    128      1    250   0.679232E+00     62      1    100
 0.322252E+03   0.470276E-01     95      1    250   0.000000E+00    128      1    250   0.683025E+00     63      1    100
 0.324071E+03   0.472971E-01     97      1    250   0.000000E+00    128      1    250   0.686938E+00     65      1    100
 0.325890E+03   0.475620E-01     99      1    250   0.000000E+00    128      1    250   0.690784E+00     67      1    100
 0.327709E+03   0.478223E-01    101      1    250   0.000000E+00    128      1    250   0.694561E+00     69      1    100
 0.329528E+03   0.480777E-01    103      1    250   0.000000E+00    128      1    250   0.698270E+00     71      1    100
 0.331347E+03   0.483399E-01    104      1    250   0.000000E+00    128      1    250   0.702074E+00     72      1    100
 0.332802E+03   0.389024E-01    106      1    250   0.000000E+00    128      1    250   0.565006E+00     74      1    100
 0.334258E+03   0.391559E-01    107      1    250   0.000000E+00    128      1    250   0.568687E+00     75      1    100
 0.335713E+03   0.393689E-01    109      1    250   0.000000E+00    128      1    250   0.571779E+00     77      1    100
 0.337168E+03   0.395537E-01    110      1    250   0.000000E+00    128      1    250   0.574462E+00     78      1    100
 0.338623E+03   0.397143E-01    112      1    250   0.000000E+00    128      1    250   0.576794E+00     80      1    100
 0.340078E+03   0.398889E-01    113      1    250   0.000000E+00    128      1    250   0.579329E+00     81      1    100
 0.341534E+03   0.400460E-01    114      1    250   0.000000E+00    128      1    250   0.581610E+00     82      1    100
 0.342989E+03   0.402232E-01    116      1    250   0.000000E+00    128      1    250   0.584183E+00     84      1    100
 0.344444E+03   0.403870E-01    117      1    250   0.000000E+00    128      1    250   0.586561E+00     85      1    100
 0.345899E+03   0.405581E-01    119      1    250   0.000000E+00    128      1    250   0.589046E+00     87      1    100
 0.347354E+03   0.407272E-01    120      1    250   0.000000E+00    128      1    250   0.591501E+00     88      1    100
 0.348810E+03   0.408915E-01    122      1    250   0.000000E+00    128      1    250   0.593887E+00     90      1    100
 0.350265E+03   0.410659E-01    123      1    250   0.000000E+00    128      1    250   0.596419E+00     91      1    100
 0.351720E+03   0.412232E-01    125      1    250   0.000000E+00    128      1    250   0.598705E+00     93      1    100
 0.353175E+03   0.414030E-01    126      1    250   0.000000E+00    128      1    250   0.601315E+00     94      1    100
 0.354630E+03   0.415636E-01    127      1    250   0.000000E+00    128      1    250   0.603648E+00     95      1    100
 0.356085E+03   0.417385E-01      1      1    250   0.000000E+00    128      1    250   0.606189E+00     97      1    100
 0.357541E+03   0.419045E-01      2      1    250   0.000000E+00    128      1    250   0.608599E+00     98      1    100
 0.358996E+03   0.420724E-01      4      1    250   0.000000E+00    128      1    250   0.611039E+00    100      1    100
 0.360451E+03   0.422439E-01      5      1    250   0.000000E+00    128      1    250   0.613529E+00    101      1    100
 0.361906E+03   0.424047E-01      7      1    250   0.000000E+00    128      1    250   0.615866E+00    103      1    100
 0.363361E+03   0.425817E-01      8      1    250   0.000000E+00    128      1    250   0.618437E+00    104      1    100
 0.364817E+03   0.427390E-01      9      1    250   0.000000E+00    128      1    250   0.620721E+00    105      1    100
 0.366272E+03   0.429179E-01     11      1    250   0.000000E+00    128      1    250   0.623322E+00    107      1    100
 0.367727E+03   0.430807E-01     12      1    250   0.000000E+00    128      1    250   0.625686E+00    108      1    100
 0.369182E+03   0.432525E-01     14      1    250   0.000000E+00    128      1    250   0.628183E+00    110      1    100
 0.370637E+03   0.434209E-01     15      1    250   0.000000E+00    128      1    250   0.630629E+00    111      1    100
 0.372093E+03   0.435854E-01     17      1    250   0.000000E+00    128      1    250   0.633020E+00    113      1    100
 0.373548E+03   0.437594E-01     18      1    250   0.000000E+00    128      1    250   0.635548E+00    114      1    100
 0.375003E+03   0.439165E-01     20      1    250   0.000000E+00    128      1    250   0.637833E+00    116      1    100
 0.376458E+03   0.440964E-01     21      1    250   0.000000E+00    128      1    250   0.640445E+00    117      1    100
 0.377913E+03   0.442558E-01     22      1    250   0.000000E+00    128      1    250   0.642761E+00    118      1    100
 0.379369E+03   0.444316E-01     24      1    250   0.000000E+00    128      1    250   0.645318E+00    120      1    100
 0.380824E+03   0.445968E-01     25      1    250   0.000000E+00    128      1    250   0.647717E+00    121      1    100
 0.382279E+03   0.447652E-01     27      1    250   0.000000E+00    128      1    250   0.650166E+00    123      1    100
 0.383734E+03   0.449362E-01     28      1    250   0.000000E+00    128      1    250   0.652649E+00    124      1    100
 0.385189E+03   0.450971E-01     30      1    250   0.000000E+00    128      1    250   0.654989E+00    126      1    100
 0.386644E+03   0.452739E-01     31      1    250   0.000000E+00    128      1    250   0.657558E+00    127      1    100
 0.388100E+03   0.454299E-01     32      1    250   0.000000E+00    128      1    250   0.659823E+00    128      1    100
 0.389555E+03   0.456100E-01     34      1    250   0.000000E+00    128      1    250   0.662443E+00      2      1    100
 0.391010E+03   0.457718E-01     35      1    250   0.000000E+00    128      1    250   0.664793E+00      3      1    100
 0.392465E+03   0.459444E-01     37      1    250   0.000000E+00    128      1    250   0.667303E+00      5      1    100
 0.393920E+03   0.461121E-01     38      1    250   0.000000E+00    128      1    250   0.669739E+00      6      1    100
 0.395376E+03   0.462770E-01     40      1    250   0.000000E+00    128      1    250   0.672137E+00      8      1    100
 0.396831E+03   0.464508E-01     41      1    250   0.000000E+00    128      1    250   0.674661E+00      9      1    100
 0.398286E+03   0.466079E-01     43      1    250   0.000000E+00    128      1    250   0.676946E+00     11      1    100
 0.399741E+03   0.467878E-01     44      1    250   0.000000E+00    128      1    250   0.679558E+00     12      1    100
 0.401196E+03   0.469460E-01     45      1    250   0.000000E+00    128      1    250   0.681857E+00     13      1    100
 0.402652E+03   0.471231E-01     47      1    250   0.000000E+00    128      1    250   0.684430E+00     15      1    100
 0.404107E+03   0.472874E-01     48      1    250   0.000000E+00    128      1    250   0.686817E+00     16      1    100
 0.405562E+03   0.474566E-01    114      1    250   0.000000E+00    128      1    250   0.689277E+00     18      1    100
 0.407017E+03   0.476271E-01    115      1    250   0.000000E+00    128      1    250   0.691753E+00     19      1    100
 0.408472E+03   0.477883E-01    117      1    250   0.000000E+00    128      1    250   0.694096E+00     21      1    100
 0.409928E+03   0.479651E-01    118      1    250   0.000000E+00    128      1    250   0.696664E+00     22      1    100
 0.411383E+03   0.481196E-01    119      1    250   0.000000E+00    128      1    250   0.698908E+00     23      1    100
 0.412838E+03   0.483013E-01    121      1    250   0.000000E+00    128      1    250   0.701549E+00     25      1    100
 0.414002E+03   0.387846E-01    122      1    250   0.000000E+00    128      1    250   0.563324E+00     26      1    100
 0.415166E+03   0.389461E-01    123      1    250   0.000000E+00    128      1    250   0.565669E+00     27      1    100
